kfold_file,feature,fold,model_file,val_acc,test_acc
Dataset_10FoldCV_random.csv,shape,5,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold5.h5,0.9368420839309692,0.9057591557502747
Dataset_10FoldCV_random.csv,shape,5,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold5.h5,0.8578947186470032,0.8848167657852173
Dataset_10FoldCV_random.csv,shape,6,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold6.h5,0.8947368264198303,0.9210526347160339
Dataset_10FoldCV_random.csv,shape,6,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold6.h5,0.9052631855010986,0.9368420839309692
Dataset_10FoldCV_random.csv,shape,6,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold6.h5,0.8842105269432068,0.8947368264198303
Dataset_10FoldCV_random.csv,shape,6,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold6.h5,0.8421052694320679,0.8473684191703796
Dataset_10FoldCV_random.csv,shape,6,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold6.h5,0.8842105269432068,0.8894736766815186
Dataset_10FoldCV_random.csv,shape,7,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold7.h5,0.8952879309654236,0.926701545715332
Dataset_10FoldCV_random.csv,shape,7,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold7.h5,0.8691099286079407,0.9057591557502747
Dataset_10FoldCV_random.csv,shape,7,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold7.h5,0.9371727705001831,0.9371727705001831
Dataset_10FoldCV_random.csv,shape,7,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold7.h5,0.9214659929275513,0.9371727705001831
Dataset_10FoldCV_random.csv,shape,7,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold7.h5,0.9214659929275513,0.9319371581077576
Dataset_10FoldCV_random.csv,shape,8,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold8.h5,0.9319371581077576,0.8952879309654236
Dataset_10FoldCV_random.csv,shape,8,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold8.h5,0.9371727705001831,0.9109947681427002
Dataset_10FoldCV_random.csv,shape,8,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold8.h5,0.8795811533927917,0.8324607610702515
Dataset_10FoldCV_random.csv,shape,8,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold8.h5,0.9057591557502747,0.8848167657852173
Dataset_10FoldCV_random.csv,shape,8,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold8.h5,0.9371727705001831,0.9109947681427002
Dataset_10FoldCV_random.csv,shape,9,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold9.h5,0.9371727705001831,0.8795811533927917
Dataset_10FoldCV_random.csv,shape,9,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold9.h5,0.8795811533927917,0.8376963138580322
Dataset_10FoldCV_random.csv,shape,9,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold9.h5,0.9109947681427002,0.8743455410003662
Dataset_10FoldCV_random.csv,shape,9,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold9.h5,0.9371727705001831,0.9109947681427002
Dataset_10FoldCV_random.csv,shape,9,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold9.h5,0.9109947681427002,0.8900523781776428
Dataset_10FoldCV_random.csv,shape,10,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.1-dropout0.5-fold10.h5,0.9057591557502747,0.9157894849777222
Dataset_10FoldCV_random.csv,shape,10,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.001-dropout0.5-fold10.h5,0.926701545715332,0.942105233669281
Dataset_10FoldCV_random.csv,shape,10,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate1.0-dropout0.5-fold10.h5,0.8795811533927917,0.8631578683853149
Dataset_10FoldCV_random.csv,shape,10,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.01-dropout0.5-fold10.h5,0.9214659929275513,0.9210526347160339
Dataset_10FoldCV_random.csv,shape,10,Dataset_10FoldCV_random_models/ENCODER-shape-l2rate0.0001-dropout0.5-fold10.h5,0.9371727705001831,0.942105233669281
